time_bin,clouds,rain_1h,snow_1h,wind_speed,wind_deg,humidity,press,temp,temp_feels,temp_max,temp_min,park_name,sunrise_time,sunset_time,status,detailed_status
2020-04-09 14:05:00,90.0,1.17,0.0,2.1,280.0,87.0,988.0,53.96,51.44,61.0,48.99,Prospect Park,2020-04-09 10:25:31,2020-04-09 23:28:39,Rain,moderate rain
2020-04-09 14:20:00,90.0,1.145,0.0,3.0999999999999996,270.0,84.0,988.0,53.584999999999994,49.46,57.2,49.495000000000005,Prospect Park,2020-04-09 10:25:31,2020-04-09 23:28:39,Thunderstorm,thunderstorm with rain
2020-04-09 14:35:00,90.0,1.78,0.0,4.1,260.0,81.0,988.0,53.44,47.77,57.2,50.0,Prospect Park,2020-04-09 10:25:31,2020-04-09 23:28:39,Thunderstorm,thunderstorm with rain
2020-04-09 14:50:00,90.0,2.03,0.0,4.1,260.0,81.0,988.0,52.84,47.03,57.0,48.99,Prospect Park,2020-04-09 10:25:31,2020-04-09 23:28:39,Thunderstorm,thunderstorm with rain
2020-04-09 18:20:00,20.0,0.0,0.0,6.7,300.0,40.0,993.0,51.42,38.86,57.0,46.0,Prospect Park,2020-04-09 10:25:31,2020-04-09 23:28:39,Clouds,few clouds
2020-04-09 19:20:00,20.0,0.0,0.0,8.34,301.0,40.0,994.0,49.64,34.81,54.0,45.0,Prospect Park,2020-04-09 10:25:31,2020-04-09 23:28:39,Clouds,few clouds
2020-04-09 19:35:00,20.0,0.0,0.0,8.34,301.0,40.0,994.0,49.44,34.59,54.0,45.0,Prospect Park,2020-04-09 10:25:31,2020-04-09 23:28:39,Clouds,few clouds
2020-04-09 19:50:00,20.0,0.0,0.0,9.07,300.5,38.5,994.0,48.875,32.94,53.305,44.01,Prospect Park,2020-04-09 10:25:31,2020-04-09 23:28:39,Clouds,few clouds
2020-04-09 20:05:00,1.0,0.0,0.0,4.6,300.0,39.0,995.0,48.54,38.23,53.01,44.01,Prospect Park,2020-04-09 10:25:31,2020-04-09 23:28:39,Clear,clear sky
2020-04-09 20:20:00,1.0,0.0,0.0,4.6,300.0,39.0,995.0,48.54,38.23,53.01,44.01,Prospect Park,2020-04-09 10:25:31,2020-04-09 23:28:39,Clear,clear sky
2020-04-10 00:35:00,90.0,0.0,0.0,4.6,270.0,52.0,995.0,43.43,33.39,48.2,37.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 00:50:00,90.0,0.0,0.0,4.6,270.0,52.0,995.0,43.045,32.955,48.1,37.495000000000005,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 01:05:00,90.0,0.0,0.0,4.6,270.0,52.0,995.0,42.66,32.52,48.0,37.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 01:20:00,90.0,0.25,0.0,5.15,270.0,61.0,995.0,41.83,31.395,46.2,37.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Rain,light rain
2020-04-10 01:35:00,90.0,0.25,0.0,5.7,270.0,70.0,995.0,41.74,31.08,46.0,37.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Rain,light rain
2020-04-10 01:50:00,90.0,0.25,0.0,5.7,270.0,70.0,995.0,41.295,30.58,44.504999999999995,37.4,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Rain,light rain
2020-04-10 02:05:00,90.0,0.25,0.0,5.7,270.0,70.0,995.0,41.13,30.38,44.01,37.4,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Rain,light rain
2020-04-10 02:20:00,82.5,0.0,0.0,5.95,265.0,70.0,994.5,41.1,30.04,43.504999999999995,37.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Rain,light rain
2020-04-10 02:35:00,75.0,0.0,0.0,6.2,260.0,70.0,994.0,41.04,29.66,43.0,37.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,broken clouds
2020-04-10 02:50:00,75.0,0.0,0.0,6.2,260.0,70.0,994.0,41.019999999999996,29.634999999999998,43.504999999999995,37.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,broken clouds
2020-04-10 03:05:00,75.0,0.0,0.0,6.2,260.0,70.0,994.0,41.04,29.66,44.01,37.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,broken clouds
2020-04-10 03:20:00,75.0,0.0,0.0,7.449999999999999,260.0,70.0,994.0,41.08,28.119999999999997,44.01,37.495000000000005,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,broken clouds
2020-04-10 03:35:00,75.0,0.0,0.0,8.7,260.0,70.0,994.0,41.02,26.47,44.01,37.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,broken clouds
2020-04-10 03:50:00,75.0,0.0,0.0,8.7,260.0,70.0,994.0,40.485,25.869999999999997,44.01,35.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,broken clouds
2020-04-10 04:05:00,75.0,0.0,0.0,8.7,260.0,70.0,994.0,39.76,25.05,44.01,34.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,broken clouds
2020-04-10 04:20:00,75.0,0.0,0.0,8.7,260.0,70.0,994.0,39.76,25.05,44.01,34.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,broken clouds
2020-04-10 06:20:00,1.0,0.0,0.0,4.6,260.0,66.0,995.0,37.98,28.02,41.0,34.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clear,clear sky
2020-04-10 06:35:00,1.0,0.0,0.0,4.6,260.0,66.0,995.0,38.14,28.2,41.0,35.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clear,clear sky
2020-04-10 06:50:00,1.0,0.25,0.0,4.6,260.0,66.0,995.0,38.295,28.365000000000002,41.0,35.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Rain,light rain
2020-04-10 07:05:00,1.0,0.25,0.0,4.6,260.0,66.0,995.0,38.61,28.72,42.01,35.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Rain,light rain
2020-04-10 07:20:00,1.0,0.25,0.0,6.15,265.0,65.5,995.0,39.03,27.215,42.01,35.504999999999995,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Rain,light rain
2020-04-10 07:35:00,1.0,0.25,0.0,7.7,270.0,65.0,995.0,39.45,25.72,42.01,36.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Rain,light rain
2020-04-10 07:50:00,1.0,0.0,0.0,7.7,270.0,65.0,995.0,39.78,26.08,43.0,36.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clear,clear sky
2020-04-10 08:05:00,1.0,0.0,0.0,7.7,270.0,65.0,995.0,40.53,26.94,43.0,37.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clear,clear sky
2020-04-10 08:20:00,1.0,0.0,0.0,8.5,270.0,62.5,995.0,41.0,26.325,44.01,37.2,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clear,clear sky
2020-04-10 08:35:00,1.0,0.0,0.0,9.3,270.0,60.0,995.0,41.41,25.65,44.01,37.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clear,clear sky
2020-04-10 08:50:00,1.0,0.0,0.0,9.3,270.0,60.0,995.0,41.67,25.935,44.504999999999995,37.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clear,clear sky
2020-04-10 09:05:00,1.0,0.0,0.0,9.3,270.0,60.0,995.0,41.97,26.28,45.0,37.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clear,clear sky
2020-04-10 09:20:00,45.5,0.0,0.0,7.2,270.0,56.0,995.0,42.364999999999995,29.155,45.0,39.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 09:35:00,90.0,0.0,0.0,5.1,270.0,52.0,995.0,42.64,31.87,46.0,39.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 09:50:00,90.0,0.0,0.0,5.1,270.0,52.0,995.0,42.9,32.16,46.0,39.1,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 10:05:00,90.0,0.0,0.0,5.1,270.0,52.0,995.0,43.18,32.49,46.0,39.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 10:20:00,90.0,0.0,0.0,5.1,265.0,50.0,995.5,43.315,32.525000000000006,46.0,39.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 10:35:00,90.0,0.0,0.0,5.1,260.0,48.0,996.0,43.45,32.56,46.0,39.99,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 10:50:00,90.0,0.0,0.0,5.1,260.0,48.0,996.0,43.86,33.019999999999996,46.495000000000005,41.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 11:05:00,90.0,0.0,0.0,5.1,260.0,48.0,996.0,43.93,33.1,46.99,41.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 11:20:00,90.0,0.0,0.0,4.6,280.0,48.0,996.0,44.565,34.415,46.99,42.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 11:35:00,90.0,0.0,0.0,4.1,300.0,48.0,996.0,44.76,35.26,46.99,42.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 11:50:00,90.0,0.0,0.0,4.1,300.0,48.0,996.0,45.205,35.76,48.1,42.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 12:05:00,90.0,0.0,0.0,4.1,300.0,48.0,996.0,45.5,36.09,48.2,42.8,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 12:20:00,90.0,0.0,0.0,4.6,285.0,45.0,996.0,45.75,35.545,48.2,42.8,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 12:35:00,90.0,0.0,0.0,5.1,270.0,42.0,996.0,45.82,34.81,48.2,42.8,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 12:50:00,90.0,0.0,0.0,5.9,270.0,42.0,996.0,46.31,34.34,48.99,44.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 13:05:00,90.0,0.0,0.0,6.7,270.0,42.0,996.0,46.54,33.58,48.99,44.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 13:20:00,90.0,0.0,0.0,6.7,270.0,42.0,996.0,46.72,33.78,48.99,44.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 13:35:00,90.0,0.0,0.0,6.7,270.0,42.0,996.0,46.89,33.96,50.0,44.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 13:50:00,90.0,0.0,0.0,6.7,270.0,42.0,996.0,46.86,33.935,49.495000000000005,44.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 14:05:00,90.0,0.0,0.0,6.7,270.0,42.0,996.0,46.92,34.0,50.0,44.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 14:20:00,90.0,0.0,0.0,6.7,270.0,42.0,996.0,46.9,33.98,50.0,43.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,overcast clouds
2020-04-10 15:20:00,40.0,0.0,0.0,3.6,290.0,49.0,997.0,46.13,37.47,48.99,43.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,scattered clouds
2020-04-10 15:35:00,40.0,0.0,0.0,3.6,290.0,49.0,997.0,46.02,37.36,48.99,43.0,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,scattered clouds
2020-04-10 15:50:00,40.0,0.0,0.0,3.6,290.0,49.0,997.0,46.0,37.35,50.0,42.01,Prospect Park,2020-04-10 10:23:56,2020-04-10 23:29:42,Clouds,scattered clouds
